District,Area,Year,Max_Temp,Min_Temp,Rainfall,Humidity,Wind,Cloud,Sunshine,ALT,Productions,PPH
17,5270,1978,29.95,14.375,4.75,69.75,0.875,1.7,9.1,35,2084,0.39544592
1,190,1979,30.8,15.475,33.25,77.75,0.35,1.2,8.775,4,107,0.563157895
2,31085,1979,30.825,14.925,13.25,72,0.675,1.225,8.275,20,27802,0.89438636
3,65,1979,29.7,16.8,29,72.25,1.725,1.175,8.775,6,36,0.553846154
4,63455,1979,30,15.7,19.75,76.25,0.725,0.925,7.4,10,47438,0.747584903
5,22300,1979,30.025,15.575,35.25,71.75,0.4,1.325,7.9,9,14082,0.631479821
6,31130,1979,27.775,13.375,2.25,72.25,0.475,0.875,6.724,37,25097,0.806199807
7,46495,1979,29.9,16.3,43.75,74.25,0.2,1.05,7.476724138,9,24560,0.528228842
8,34940,1979,30.675,15.325,30,69.75,1.15,1.575,7.675,7,23379,0.669118489
9,4270,1979,31.35,17.725,33,73.75,0.35,1.05,7.625833333,4,4286,1.003747073
10,10335,1979,30.2,15.2,10.5,71.75,0.825,1.625,8.375,19,6864,0.664150943
11,560,1979,30.525,16.9,36.75,68.5,0.6,1.425,7.434482759,6,210,0.375
12,48000,1979,31,13.725,15.5,69.75,0.65,1.425,7.249137931,14,34932,0.72775
13,0,1979,29.325,17.275,31.25,76.25,0.7,1.125,7.004310345,3,0,#DIV/0!
14,59600,1979,30.2,14.7,24.25,73.25,0.975,1.225,7.925,20,32505,0.545385906
16,25985,1979,27.875,14.025,15,74.25,0.4,0.95,7.475,34,15712,0.604656533
17,6000,1979,28.875,15.1,18,72.75,1.05,1.75,8.075,35,2131,0.355166667
1,5125,1980,30.4,15.05,16.75,77,0.45,1.375,8.325,4,2785,0.543414634
2,76945,1980,30.825,14.9,13,73,0.675,1.15,8.65,20,58525,0.760608227
3,585,1980,30.275,16.3,6.75,70.5,1.525,1.25,8.6,6,380,0.64957265
4,194990,1980,30.2,14.625,7.75,73.5,0.65,1.1,7.500757576,10,121005,0.620570286
5,48810,1980,30.325,15.35,13,69,0.275,1.45,7.875,9,31320,0.641671789
6,202835,1980,27.95,13.15,19.5,72.25,1.525,1.5,6.724,37,46235,0.227943895
7,63970,1980,30.5,15.375,22.5,74.25,0.4,0.975,7.476724138,9,49940,0.780678443
8,118310,1980,31.475,14.425,29,69,0.975,1.625,7.5,7,66740,0.564111233
9,11330,1980,30.75,15.25,16.5,76.75,0.975,1.35,7.625833333,4,8190,0.722859665
10,8585,1980,30.35,14.425,15,62,0.75,1.75,7.775,19,8170,0.951659872
11,2690,1980,31.45,16.45,28.75,70.25,0.025,1.25,7.434482759,6,1470,0.546468401
12,103645,1980,29.65,14.075,27.75,72,0.65,1.35,7.249137931,14,82295,0.794008394
13,175,1980,29.925,16.925,23.75,73.5,1.375,1.675,7.004310345,3,90,0.514285714
14,140780,1980,29.525,13.45,30,71.5,0.95,1.05,7.95,20,117060,0.831510158
15,420,1980,29.175,17.45,2.25,77.25,0.7,2.275,7.647222222,63,245,0.583333333
16,248840,1980,29.025,14.025,7.5,75.25,0.475,1.35,9,34,195730,0.786569683
17,12120,1980,30.175,15.075,15,71.25,1.05,1.4,8.625,35,7760,0.640264026
1,5410,1981,30.475,14.8,22.5,75.5,0.35,1.475,8.2,4,2805,0.518484288
2,65735,1981,30.75,13.875,21.5,71.25,0.65,1.125,8.55,20,47500,0.722598311
3,590,1981,29.925,16.725,3.25,71.5,1.475,1.4,8.225,6,275,0.466101695
4,187015,1981,30.3,14.25,9.75,72,0.475,0.975,8.15,10,118720,0.634815389
5,56805,1981,30.625,14.75,14.75,67.25,0.4,1.4,7.575,9,37560,0.661209401
6,183240,1981,29,12.9,12.75,67.5,0.6,1.4,6.724,37,128845,0.703148876
7,94215,1981,30.225,14.875,29,71.5,0.275,0.725,7.476724138,9,75170,0.797855968
8,116025,1981,31.425,14.075,38,71.5,0.9,1.775,7.15,7,73990,0.637707391
9,16535,1981,30.775,15.1,20,74.5,0.975,1.425,7.625833333,4,13080,0.791049289
10,10830,1981,30,14.45,20.25,59.5,0.85,1.575,7.15,19,10440,0.96398892
11,2050,1981,30.55,15.025,19.5,67.75,0.1,1.175,7.434482759,6,830,0.404878049
12,87880,1981,30.4,12.825,14,69,0.425,0.925,7.249137931,14,73785,0.839610833
13,85,1981,30.35,16.9,6.5,67,1.55,1.85,7.004310345,3,35,0.411764706
14,99910,1981,28.7,13.35,26,70.5,1,1.1,8.075,20,71160,0.712241017
15,30,1981,30.15,18.15,23.75,77.75,1.45,2.925,7.647222222,63,10,0.333333333
16,165005,1981,28.825,13.1,13.5,74.75,0.65,1.075,9.225,34,125380,0.759855762
