District,Area,Year,Max_Temp,Min_Temp,Rainfall,Humidity,Wind,Cloud,Sunshine,ALT,Productions,PPH
41933,459425,1977,33.3,25.75,275.5,86,4.35,5.15,4.9,10,220465,0.479871579
41923,394620,1977,34,26.4,199,85.5,1.95,6.45,5.65,9,162935,0.412890882
41863,458780,1977,32.4,25.95,379,84.5,0.85,5.75,4.748,37,167045,0.364106979
41929,554605,1977,33.45,26.3,232.5,86,1,5.75,4.694827586,9,118205,0.213133672
41936,637130,1977,34.6,25.95,200,86,3.15,5.45,5.1,7,273115,0.42866448
41947,109320,1977,33.2,26.2,303,87.5,1.55,5.75,4.126666667,4,46255,0.423115624
41886,714730,1977,31.85,25.85,213,85,4.2,5.45,4.034285714,19,304055,0.425412393
41953,312290,1977,30.65,25.4,659.5,87,1.75,6.2,4.10862069,6,166645,0.533622594
41907,367750,1977,37.8,26.15,373,83,3,5.85,4.632758621,14,113160,0.307709041
41960,139115,1977,32.75,25.25,619,88.5,2.7,6.95,3.374137931,3,47395,0.340689358
41895,477060,1977,35.6,26.75,278,86,1.8,5.65,4.745714286,20,181435,0.380319037
41859,976000,1977,32.55,26,359,85.5,0.9,5.25,4.747142857,34,329220,0.337315574
41891,350000,1977,34.3,25.2,629.5,86.5,0.8,6.7,4.75,35,174110,0.497457143
41883,292100,1978,35.7,26.25,248.5,86,1.25,5,6.15,20,120680,0.413146183
41978,217115,1978,33.35,24.95,351,85,5.65,6.7,4.5,6,154065,0.709600903
41933,464690,1978,31.55,25.3,398,86.5,2.45,5.95,4.9,10,237135,0.510307947
41923,380420,1978,33.35,26.2,373,85,1.55,6.25,5.25,9,160060,0.420745492
41863,497925,1978,32.4,25.95,379,84.5,0.85,5.75,4.748,37,201895,0.405472712
41929,551100,1978,34.7,26.1,275,85,1.1,5.65,4.694827586,9,150380,0.272872437
41936,619325,1978,32.4,25.9,284.5,87,2.45,6.25,4.3,7,261270,0.421862512
41947,110175,1978,35.35,26,321,88,1.15,5.2,4.126666667,4,50365,0.457136374
41886,722490,1978,34.7,26.2,299.5,84,2.05,6.15,4.034285714,19,328815,0.455113566
41953,329880,1978,30.65,25.4,659.5,87,1.75,6.2,4.10862069,6,170765,0.517657936
41907,387125,1978,35.15,25.8,180.5,83.5,2.5,5.95,4.632758621,14,129340,0.334103972
41960,140565,1978,33.55,25.5,548,82.5,2.5,6.5,3.374137931,3,49670,0.353359656
41895,483970,1978,33,25.8,137.5,87,1.8,5.5,4.745714286,20,171035,0.353400004
41859,996550,1978,35.05,26.55,363,83,0.55,5.45,4.747142857,34,349205,0.350413928
